ds,trend,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat_lower,yhat_upper,trend_lower,trend_upper,yhat
2022-02-01T00:00:00Z,1994.0538939435519,579.5938118785758,579.5938118785758,579.5938118785758,781.5485238186934,781.5485238186934,781.5485238186934,-201.95471194011753,-201.95471194011753,-201.95471194011753,0,0,0,-220.7264431128024,5211.073975208856,1994.0538939435519,1994.0538939435519,2573.6477058221276
2022-02-02T00:00:00Z,1994.5071960547973,602.0656111348421,602.0656111348421,602.0656111348421,802.0779698633427,802.0779698633427,802.0779698633427,-200.01235872850057,-200.01235872850057,-200.01235872850057,0,0,0,-83.38190516407325,5275.097793870432,1994.5071960547973,1994.5071960547973,2596.572807189639
2022-02-03T00:00:00Z,1994.9604981660434,599.5928929066733,599.5928929066733,599.5928929066733,800.3575195438967,800.3575195438967,800.3575195438967,-200.76462663722359,-200.76462663722359,-200.76462663722359,0,0,0,-98.52162406259886,5165.549337053593,1994.9604981660434,1994.9604981660434,2594.5533910727167
2022-02-04T00:00:00Z,1995.413800277289,639.9058027945283,639.9058027945283,639.9058027945283,843.7735482532997,843.7735482532997,843.7735482532997,-203.86774545877148,-203.86774545877148,-203.86774545877148,0,0,0,-179.64028918356112,5428.445756275844,1995.413800277289,1995.413800277289,2635.3196030718173
2022-02-05T00:00:00Z,1995.8671023885352,-1606.0373123125614,-1606.0373123125614,-1606.0373123125614,-1397.1359849602738,-1397.1359849602738,-1397.1359849602738,-208.90132735228786,-208.90132735228786,-208.90132735228786,0,0,0,-2322.6319174809764,3088.138775270986,1995.8671023885352,1995.8671023885352,389.82979007597373
2022-02-06T00:00:00Z,1996.3204044997806,-2265.7329898177845,-2265.7329898177845,-2265.7329898177845,-2050.350262566004,-2050.350262566004,-2050.350262566004,-215.38272725178047,-215.38272725178047,-215.38272725178047,0,0,0,-3160.4993109354664,2565.9462880503756,1996.3204044997806,1996.3204044997806,-269.41258531800395
2022-02-07T00:00:00Z,1996.7737066110267,-3.0541816879475645,-3.0541816879475645,-3.0541816879475645,219.728686049288,219.728686049288,219.728686049288,-222.78286773723553,-222.78286773723553,-222.78286773723553,0,0,0,-692.9443133673165,5037.50860958878,1996.7737066110267,1996.7737066110267,1993.719524923079
2022-02-08T00:00:00Z,1997.2270087222723,551.005461176945,551.005461176945,551.005461176945,781.5485238184748,781.5485238184748,781.5485238184748,-230.54306264152962,-230.54306264152962,-230.54306264152962,0,0,0,-297.3690289082516,5352.922520407985,1997.2270087222723,1997.2270087222723,2548.2324698992174
2022-02-09T00:00:00Z,1997.6803108335182,563.9856172286399,563.9856172286399,563.9856172286399,802.0779698628252,802.0779698628252,802.0779698628252,-238.0923526341851,-238.0923526341851,-238.0923526341851,0,0,0,-143.09331284367124,5217.072554051463,1997.6803108335182,1997.6803108335182,2561.665928062158
2022-02-10T00:00:00Z,1998.1336129447639,555.4926606672713,555.4926606672713,555.4926606672713,800.3575195410272,800.3575195410272,800.3575195410272,-244.86485887375616,-244.86485887375616,-244.86485887375616,0,0,0,-127.14679434725703,5269.718333022324,1998.1336129447639,1998.1336129447639,2553.626273612035
2022-02-11T00:00:00Z,1998.58691505601,593.4568806416679,593.4568806416679,593.4568806416679,843.7735482503685,843.7735482503685,843.7735482503685,-250.31666760870075,-250.31666760870075,-250.31666760870075,0,0,0,-332.2502388498993,5139.8819229399915,1998.58691505601,1998.58691505601,2592.043795697678
2022-02-12T00:00:00Z,1999.0402171672556,-1651.077763967968,-1651.077763967968,-1651.077763967968,-1397.135984963093,-1397.135984963093,-1397.135984963093,-253.94177900487497,-253.94177900487497,-253.94177900487497,0,0,0,-2632.144502884,3130.706305600868,1999.0402171672556,1999.0402171672556,347.96245319928767
2022-02-13T00:00:00Z,1999.4935192785015,-2305.636949327124,-2305.636949327124,-2305.636949327124,-2050.350262565528,-2050.350262565528,-2050.350262565528,-255.2866867615963,-255.2866867615963,-255.2866867615963,0,0,0,-3057.399418372489,2454.8668845762763,1999.4935192785015,1999.4935192785015,-306.1434300486226
2022-02-14T00:00:00Z,1999.9468213897471,-34.23451412462056,-34.23451412462056,-34.23451412462056,219.72868605105404,219.72868605105404,219.72868605105404,-253.96320017567456,-253.96320017567456,-253.96320017567456,0,0,0,-767.9637769274705,4618.931724989134,1999.9468213897471,1999.9468213897471,1965.7123072651266
2022-02-15T00:00:00Z,2000.4001235009932,531.8893479974024,531.8893479974024,531.8893479974024,781.5485238189162,781.5485238189162,781.5485238189162,-249.65917582151405,-249.65917582151405,-249.65917582151405,0,0,0,-50.71638376727496,5269.389973795594,2000.4001235009932,2000.4001235009932,2532.289471498396
2022-02-16T00:00:00Z,2000.8534256122389,559.931079615985,559.931079615985,559.931079615985,802.0779698629602,802.0779698629602,802.0779698629602,-242.14689024697518,-242.14689024697518,-242.14689024697518,0,0,0,-397.7779854632377,5108.2268589788855,2000.8534256122389,2000.8534256122389,2560.7845052282237
2022-02-17T00:00:00Z,2001.3067277234848,569.0686634221843,569.0686634221843,569.0686634221843,800.3575195417214,800.3575195417214,800.3575195417214,-231.28885611953723,-231.28885611953723,-231.28885611953723,0,0,0,-80.86146803287122,5307.642493108081,2001.3067277234848,2001.3067277234848,2570.375391145669
2022-02-18T00:00:00Z,2001.7600298347304,626.7325882447035,626.7325882447035,626.7325882447035,843.7735482504684,843.7735482504684,843.7735482504684,-217.0409600057648,-217.0409600057648,-217.0409600057648,0,0,0,-227.22769852679156,5455.055250492932,2001.7600298347304,2001.7600298347304,2628.4926180794337
2022-02-19T00:00:00Z,2002.2133319459765,-1596.5888631675423,-1596.5888631675423,-1596.5888631675423,-1397.1359849642033,-1397.1359849642033,-1397.1359849642033,-199.45287820333917,-199.45287820333917,-199.45287820333917,0,0,0,-2351.66669563334,2900.8105852007375,2002.2133319459765,2002.2133319459765,405.6244687784342
2022-02-20T00:00:00Z,2002.6666332965237,-2229.016068088557,-2229.016068088557,-2229.016068088557,-2050.3502625650517,-2050.3502625650517,-2050.3502625650517,-178.66580552350476,-178.66580552350476,-178.66580552350476,0,0,0,-2880.6621598796974,2486.4871822157806,2002.6666332965237,2002.6666332965237,-226.3494347920332
2022-02-21T00:00:00Z,2003.119934647071,64.82107767316622,64.82107767316622,64.82107767316622,219.72868605171195,219.72868605171195,219.72868605171195,-154.9076083785457,-154.9076083785457,-154.9076083785457,0,0,0,-446.14969970385334,4871.987166626159,2003.119934647071,2003.119934647071,2067.9410123202374
2022-02-22T00:00:00Z,2003.5732359976187,653.0629380187803,653.0629380187803,653.0629380187803,781.548523818698,781.548523818698,781.548523818698,-128.48558579991757,-128.48558579991757,-128.48558579991757,0,0,0,-168.59233719182163,5338.997018730696,2003.5732359976187,2003.5732359976187,2656.636174016399
2022-02-23T00:00:00Z,2004.026537348166,702.3008817921922,702.3008817921922,702.3008817921922,802.0779698630955,802.0779698630955,802.0779698630955,-99.7770880709031,-99.7770880709031,-99.7770880709031,0,0,0,-139.21573817030475,5494.967856895104,2004.026537348166,2004.026537348166,2706.327419140358
2022-02-24T00:00:00Z,2004.4798386987131,731.1392188832591,731.1392188832591,731.1392188832591,800.3575195424155,800.3575195424155,800.3575195424155,-69.21830065915668,-69.21830065915668,-69.21830065915668,0,0,0,-165.5627983358678,5413.780931012326,2004.4798386987131,2004.4798386987131,2735.6190575819724
2022-02-25T00:00:00Z,2004.9331400492608,806.4819987422312,806.4819987422312,806.4819987422312,843.7735482490524,843.7735482490524,843.7735482490524,-37.29154950682122,-37.29154950682122,-37.29154950682122,0,0,0,199.7929313587082,5574.403084362167,2004.9331400492608,2004.9331400492608,2811.415138791492
2022-02-26T00:00:00Z,2005.386441399808,-1401.647506136573,-1401.647506136573,-1401.647506136573,-1397.1359849570558,-1397.1359849570558,-1397.1359849570558,-4.511521179516882,-4.511521179516882,-4.511521179516882,0,0,0,-2068.090476016452,3455.3535191673063,2005.386441399808,2005.386441399808,603.7389352632351
2022-02-27T00:00:00Z,2005.8397427503558,-2021.7610794965483,-2021.7610794965483,-2021.7610794965483,-2050.350262567594,-2050.350262567594,-2050.350262567594,28.58918307104577,28.58918307104577,28.58918307104577,0,0,0,-2922.594681560475,2707.764437355772,2005.8397427503558,2005.8397427503558,-15.921336746192537
2022-02-28T00:00:00Z,2006.293044100903,281.2034132832865,281.2034132832865,281.2034132832865,219.7286860545859,219.7286860545859,219.7286860545859,61.47472722870068,61.47472722870068,61.47472722870068,0,0,0,-371.0769255485322,5274.831491053124,2006.293044100903,2006.293044100903,2287.4964573841894
2022-03-01T00:00:00Z,2006.7463454514502,875.1690458262715,875.1690458262715,875.1690458262715,781.5485238189129,781.5485238189129,781.5485238189129,93.62052200735853,93.62052200735853,93.62052200735853,0,0,0,210.7743145476726,5367.996278769032,2006.7463454514502,2006.7463454514502,2881.915391277722
2022-03-02T00:00:00Z,2007.199646801998,926.6050576936378,926.6050576936378,926.6050576936378,802.0779698625777,802.0779698625777,802.0779698625777,124.52708783106019,124.52708783106019,124.52708783106019,0,0,0,139.77932205663893,6071.75849289306,2007.199646801998,2007.199646801998,2933.8047044956356
2022-03-03T00:00:00Z,2007.6529481525452,954.0904231897721,954.0904231897721,954.0904231897721,800.3575195405683,800.3575195405683,800.3575195405683,153.73290364920385,153.73290364920385,153.73290364920385,0,0,0,201.25558126027252,5601.828633836107,2007.6529481525452,2007.6529481525452,2961.743371342317
2022-03-04T00:00:00Z,2008.1062495030924,1024.5994299152737,1024.5994299152737,1024.5994299152737,843.7735482476365,843.7735482476365,843.7735482476365,180.82588166763742,180.82588166763742,180.82588166763742,0,0,0,210.7786546446235,5918.962859391012,2008.1062495030924,2008.1062495030924,3032.7056794183663
2022-03-05T00:00:00Z,2008.55955085364,-1191.6828310274288,-1191.6828310274288,-1191.6828310274288,-1397.1359849581665,-1397.1359849581665,-1397.1359849581665,205.4531539307376,205.4531539307376,205.4531539307376,0,0,0,-1998.433394982293,3677.5133501499276,2008.55955085364,2008.55955085364,816.8767198262112
2022-03-06T00:00:00Z,2009.0128522041873,-1823.0213513476706,-1823.0213513476706,-1823.0213513476706,-2050.350262565555,-2050.350262565555,-2050.350262565555,227.3289112178847,227.3289112178847,227.3289112178847,0,0,0,-2442.014364039769,3017.524085357765,2009.0128522041873,2009.0128522041873,185.99150085651672
2022-03-07T00:00:00Z,2009.466153554735,465.9687822974944,465.9687822974944,465.9687822974944,219.72868605524377,219.72868605524377,219.72868605524377,246.2400962422506,246.2400962422506,246.2400962422506,0,0,0,-54.848843874130495,5107.897088623899,2009.466153554735,2009.466153554735,2475.4349358522295
2022-03-08T00:00:00Z,2009.9194549052822,1043.5983435944709,1043.5983435944709,1043.5983435944709,781.5485238186941,781.5485238186941,781.5485238186941,262.04981977577637,262.04981977577637,262.04981977577637,0,0,0,325.2811039852112,5794.1125562028965,2009.9194549052822,2009.9194549052822,3053.517798499753
2022-03-09T00:00:00Z,2010.3727562558295,1076.7764079301962,1076.7764079301962,1076.7764079301962,802.077969863357,802.077969863357,802.077969863357,274.69843806683923,274.69843806683923,274.69843806683923,0,0,0,406.5871387344635,5762.353650840543,2010.3727562558295,2010.3727562558295,3087.1491641860257
2022-03-10T00:00:00Z,2010.8260576063772,1084.5598202240064,1084.5598202240064,1084.5598202240064,800.3575195402404,800.3575195402404,800.3575195402404,284.202300683766,284.202300683766,284.202300683766,0,0,0,402.4530323030606,5940.645997120866,2010.8260576063772,2010.8260576063772,3095.385877830384
2022-03-11T00:00:00Z,2011.2793589569244,1134.4237958550034,1134.4237958550034,1134.4237958550034,843.7735482462209,843.7735482462209,843.7735482462209,290.6502476087824,290.6502476087824,290.6502476087824,0,0,0,461.6319126403565,6087.66252724406,2011.2793589569244,2011.2793589569244,3145.7031548119276
2022-03-12T00:00:00Z,2011.7326603074716,-1102.9379839786284,-1102.9379839786284,-1102.9379839786284,-1397.1359849609853,-1397.1359849609853,-1397.1359849609853,294.19800098235675,294.19800098235675,294.19800098235675,0,0,0,-1674.9857002582337,3484.29674002123,2011.7326603074716,2011.7326603074716,908.7946763288433
2022-03-13T00:00:00Z,2012.1859616580193,-1755.289604150526,-1755.289604150526,-1755.289604150526,-2050.350262566642,-2050.350262566642,-2050.350262566642,295.0606584161162,295.0606584161162,295.0606584161162,0,0,0,-2526.657565065532,2936.973150260739,2012.1859616580193,2012.1859616580193,256.89635750749335
2022-03-14T00:00:00Z,2012.6392630085668,513.2322355288416,513.2322355288416,513.2322355288416,219.72868604867298,219.72868604867298,219.72868604867298,293.5035494801685,293.5035494801685,293.5035494801685,0,0,0,-121.0845960373328,5180.2434629998925,2012.6392630085668,2012.6392630085668,2525.871498537408
2022-03-15T00:00:00Z,2013.0925643591142,1071.380287093222,1071.380287093222,1071.380287093222,781.5485238184756,781.5485238184756,781.5485238184756,289.83176327474666,289.83176327474666,289.83176327474666,0,0,0,271.00679441890384,5801.55042811983,2013.0925643591142,2013.0925643591142,3084.4728514523363
2022-03-16T00:00:00Z,2013.5458657096617,1086.4566614748192,1086.4566614748192,1086.4566614748192,802.0779698631657,802.0779698631657,802.0779698631657,284.37869161165344,284.37869161165344,284.37869161165344,0,0,0,375.93992379631266,5822.709347562879,2013.5458657096617,2013.5458657096617,3100.0025271844806
2022-03-17T00:00:00Z,2013.999167060209,1077.8514778033723,1077.8514778033723,1077.8514778033723,800.3575195419567,800.3575195419567,800.3575195419567,277.4939582614158,277.4939582614158,277.4939582614158,0,0,0,438.1231069195162,5747.551929488924,2013.999167060209,2013.999167060209,3091.8506448635812
2022-03-18T00:00:00Z,2014.4524684107566,1113.3046675284522,1113.3046675284522,1113.3046675284522,843.7735482463206,843.7735482463206,843.7735482463206,269.53111928213156,269.53111928213156,269.53111928213156,0,0,0,544.6116176577508,5818.280957380149,2014.4524684107566,2014.4524684107566,3127.7571359392086
2022-03-19T00:00:00Z,2014.9057697613039,-1136.3004626561915,-1136.3004626561915,-1136.3004626561915,-1397.1359849603875,-1397.1359849603875,-1397.1359849603875,260.83552230419605,260.83552230419605,260.83552230419605,0,0,0,-1887.6634622744184,3425.3625643374853,2014.9057697613039,2014.9057697613039,878.6053071051124
2022-03-20T00:00:00Z,2015.359071111851,-1798.6175587639348,-1798.6175587639348,-1798.6175587639348,-2050.3502625646024,-2050.3502625646024,-2050.3502625646024,251.73270380066836,251.73270380066836,251.73270380066836,0,0,0,-2424.071986458461,3024.396297579558,2015.359071111851,2015.359071111851,216.74151234791634
2022-03-21T00:00:00Z,2015.8123724623988,462.2463692415561,462.2463692415561,462.2463692415561,219.72868605043897,219.72868605043897,219.72868605043897,242.51768319111707,242.51768319111707,242.51768319111707,0,0,0,-482.1424208893267,5319.620282436614,2015.8123724623988,2015.8123724623988,2478.058741703955
2022-03-22T00:00:00Z,2016.265673812946,1014.9940056084539,1014.9940056084539,1014.9940056084539,781.548523818257,781.548523818257,781.548523818257,233.44548179019714,233.44548179019714,233.44548179019714,0,0,0,236.606819629753,5876.209512730765,2016.265673812946,2016.265673812946,3031.2596794214
2022-03-23T00:00:00Z,2016.7189751634937,1026.8011239798598,1026.8011239798598,1026.8011239798598,802.0779698633008,802.0779698633008,802.0779698633008,224.7231541165591,224.7231541165591,224.7231541165591,0,0,0,246.78343231436193,5645.078656745643,2016.7189751634937,2016.7189751634937,3043.5200991433535
2022-03-24T00:00:00Z,2017.172276514041,1016.8610897524524,1016.8610897524524,1016.8610897524524,800.3575195416284,800.3575195416284,800.3575195416284,216.50357021082388,216.50357021082388,216.50357021082388,0,0,0,237.24797848808677,5830.453847381648,2017.172276514041,2017.172276514041,3034.0333662664934
2022-03-25T00:00:00Z,2017.6255778645882,1052.6546801265702,1052.6546801265702,1052.6546801265702,843.7735482508024,843.7735482508024,843.7735482508024,208.88113187576778,208.88113187576778,208.88113187576778,0,0,0,459.6795639079327,5960.479306243123,2017.6255778645882,2017.6255778645882,3070.2802579911586
2022-03-26T00:00:00Z,2018.0788792151359,-1195.2464400839644,-1195.2464400839644,-1195.2464400839644,-1397.1359849549485,-1397.1359849549485,-1397.1359849549485,201.8895448709836,201.8895448709836,201.8895448709836,0,0,0,-1837.4356055120093,3724.9195179089847,2018.0788792151359,2018.0788792151359,822.8324391311714
2022-03-27T00:00:00Z,2018.5321805656831,-1854.848557651867,-1854.848557651867,-1854.848557651867,-2050.3502625641263,-2050.3502625641263,-2050.3502625641263,195.50170491225984,195.50170491225984,195.50170491225984,0,0,0,-2673.686068588242,2761.275283096218,2018.5321805656831,2018.5321805656831,163.68362291381618
2022-03-28T00:00:00Z,2018.9854819162304,409.36037583316835,409.36037583316835,409.36037583316835,219.7286860522048,219.7286860522048,219.7286860522048,189.6316897809634,189.6316897809634,189.6316897809634,0,0,0,-229.29816841266705,5249.313585966315,2018.9854819162304,2018.9854819162304,2428.345857749399
2022-03-29T00:00:00Z,2019.438783266778,965.6873087315561,965.6873087315561,965.6873087315561,781.5485238184721,781.5485238184721,781.5485238184721,184.13878491308384,184.13878491308384,184.13878491308384,0,0,0,163.44689626007784,5680.647483219154,2019.438783266778,2019.438783266778,2985.1260919983342
2022-03-30T00:00:00Z,2019.8920846173253,980.9113773002671,980.9113773002671,980.9113773002671,802.0779698634271,802.0779698634271,802.0779698634271,178.83340743683985,178.83340743683985,178.83340743683985,0,0,0,133.03647128338014,5814.826999397384,2019.8920846173253,2019.8920846173253,3000.8034619175924
2022-03-31T00:00:00Z,2020.345385967873,973.8422551664032,973.8422551664032,973.8422551664032,800.3575195413003,800.3575195413003,800.3575195413003,173.48473562510267,173.48473562510267,173.48473562510267,0,0,0,368.3593729654989,5585.493594686796,2020.345385967873,2020.345385967873,2994.1876411342764
2022-04-01T00:00:00Z,2020.7986873184202,1011.6033470667654,1011.6033470667654,1011.6033470667654,843.7735482493863,843.7735482493863,843.7735482493863,167.8297988173791,167.8297988173791,167.8297988173791,0,0,0,314.76336656059226,5659.212335435075,2020.7986873184202,2020.7986873184202,3032.4020343851857
